geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
97650,-29.141210547020922,-56.542663993197905,itaqui,RS
97670,-28.651933255931095,-56.00522512916104,sao borja,RS
97640,-29.592561127241297,-55.48088596332876,manoel viana,RS
97670,-28.685747891773747,-55.99797264082685,sao borja,RS
97670,-28.66267914613545,-56.00491890878988,sao borja,RS
97670,-28.662501036122087,-56.008010146880636,são borja,RS
97670,-28.653723890128113,-56.0050117180975,sao borja,RS
97670,-28.64053753552818,-56.016362797454214,sao borja,RS
97670,-28.629481694654636,-56.037380318811365,sao borja,RS
97670,-28.65784549939625,-56.00680405704029,sao borja,RS
97650,-29.131274828947745,-56.543737257500936,itaqui,RS
97670,-28.64692205515484,-56.00318795890277,são borja,RS
97670,-28.63294717404078,-56.03016899594793,são borja,RS
97610,-29.568568572883482,-55.123304626765965,são francisco de assis,RS
97670,-28.65264528449421,-55.996202975436105,são borja,RS
97650,-29.127958210076407,-56.549397908267146,itaqui,RS
97650,-29.12335547807284,-56.55885787128656,itaqui,RS
97610,-29.560838378928786,-55.12266125374514,são francisco de assis,RS
97670,-28.64731874083261,-56.00015515336514,sao borja,RS
97670,-28.6297780836762,-56.03815474005499,sao borja,RS
97650,-29.12594227048322,-56.55981214663834,itaqui,RS
97610,-29.55032122694141,-55.12292421045606,sao francisco de assis,RS
97650,-29.12497265369654,-56.557603305381114,itaqui,RS
97610,-29.557944176042266,-55.129552860426166,sao francisco de assis,RS
97670,-28.64053766212087,-56.003247962162504,sao borja,RS
97670,-28.65598281584385,-56.011349754943886,sao borja,RS
97640,-29.591177049179358,-55.47965986397693,manoel viana,RS
97610,-29.54532032092525,-55.11478121258378,sao francisco de assis,RS
97610,-29.557925953866228,-55.13363182630684,sao francisco de assis,RS
97670,-28.6624268136974,-56.00709694636117,sao borja,RS
97670,-28.66024426670124,-55.991450547851144,sao borja,RS
97650,-29.12954020745293,-56.55503939426414,itaqui,RS
97650,-29.13693303247779,-56.552819126056136,itaqui,RS
97670,-28.651015399127036,-56.00669115082221,sao borja,RS
97670,-28.634995211012576,-56.03090830555751,sao borja,RS
97645,-29.148169999999933,-56.06319999999993,macambara,RS
97670,-28.66191596547377,-56.00639089274122,sao borja,RS
97650,-29.12748508689879,-56.55235355525525,itaqui,RS
97650,-29.135456193448682,-56.54763543786597,itaqui,RS
97670,-28.625907824658825,-56.028833477264435,sao borja,RS
97650,-29.13882971079622,-56.54888282868794,itaqui,RS
97610,-29.56106615022207,-55.122967968498045,sao francisco de assis,RS
97640,-29.587673992180893,-55.47810175271458,manoel viana,RS
97670,-28.629118837225352,-56.02229971552578,sao borja,RS
97650,-29.135582053368445,-56.55556293198214,itaqui,RS
97670,-28.66633835173723,-56.00683761536396,são borja,RS
97670,-28.66436825839257,-56.01467447152108,sao borja,RS
97670,-28.660921442396504,-55.997618508213606,sao borja,RS
97650,-29.124925783018327,-56.550048461465614,itaqui,RS
97685,-28.794888514664287,-55.23681919124496,itacurubi,RS
97670,-28.659594277704876,-56.0049311062745,sao borja,RS
97610,-29.553642950957023,-55.12821535469592,sao francisco de assis,RS
97650,-29.128669372688265,-56.551080943586136,itaqui,RS
97650,-29.12989675554647,-56.55867794482792,itaqui,RS
97670,-28.63980220988677,-56.01240173511535,sao borja,RS
97670,-28.65485466551584,-56.004033106002616,sao borja,RS
97670,-28.63073128442639,-56.02651956864745,sao borja,RS
97670,-28.66623451499591,-56.004972413761045,sao borja,RS
97650,-29.126014983931032,-56.54723216559352,itaqui,RS
97610,-29.54872996081998,-55.13040302836938,sao francisco de assis,RS
97610,-29.44153199999995,-55.12731649999997,são francisco de assis,RS
97650,-29.120755770021443,-56.553340794262326,itaqui,RS
97640,-29.589343748187193,-55.4813420411291,manoel viana,RS
97610,-29.550243696192883,-55.12296132623992,sao francisco de assis,RS
97610,-29.551791057851638,-55.13076724961834,são francisco de assis,RS
97610,-29.568497991790238,-55.12320682439782,sao francisco de assis,RS
97670,-28.64359273657723,-56.02040076341086,sao borja,RS
97650,-29.13345942281452,-56.5609308329291,itaqui,RS
97650,-29.132113760501127,-56.53991719728412,itaqui,RS
97650,-29.129930119617853,-56.56131881581707,itaqui,RS
97645,-29.14296149001776,-56.06513283939615,maçambará,RS
97650,-29.124845652261158,-56.55770262787497,itaqui,RS
97670,-28.63486320574687,-56.01826621381053,sao borja,RS
97650,-29.13354292835703,-56.56094945240818,itaqui,RS
97670,-28.660080500482394,-56.005184333500516,sao borja,RS
97650,-29.13426207935597,-56.55374206187904,itaqui,RS
97670,-28.668054687687093,-56.000961295781785,sao borja,RS
97670,-28.66123997722681,-56.00504400637784,sao borja,RS
97650,-29.1287604265614,-56.55530145777752,itaqui,RS
97650,-29.12533217404025,-56.56112817730458,itaqui,RS
97670,-28.628393216998333,-56.030145461272824,sao borja,RS
97670,-28.672188495159645,-56.002836477664566,sao borja,RS
97670,-28.663477246237093,-56.00462768547498,sao borja,RS
97650,-29.130709370723075,-56.555837926290074,itaqui,RS
97670,-28.668035439375767,-56.007612579564324,sao borja,RS
97670,-28.662595701602548,-55.985003011236,sao borja,RS
97650,-29.12166674728085,-56.55485100558728,itaqui,RS
97670,-28.648018584202124,-56.01070146285022,sao borja,RS
97650,-29.129031447716308,-56.54637032523371,itaqui,RS
97610,-29.558647990253768,-55.12384207646525,são francisco de assis,RS
97670,-28.636209788981553,-56.01152379623805,são borja,RS
97650,-29.13691187004102,-56.554401201974116,itaqui,RS
97670,-28.648826446559838,-55.99055934370718,sao borja,RS
97610,-29.56640203588796,-55.12274240069084,são francisco de assis,RS
97670,-28.67321257800548,-56.00113559344079,sao borja,RS
97640,-29.594137375063998,-55.48288488932503,manoel viana,RS
97650,-29.158248168552827,-56.548788249009625,itaqui,RS
97640,-29.58869710605172,-55.489360961453826,manoel viana,RS
97670,-28.65639324122174,-55.99646387210557,sao borja,RS
97645,-29.149000380549715,-56.06379614185616,macambara,RS
97650,-29.131915544878684,-56.54121044384817,itaqui,RS
97670,-28.62500805997812,-56.028788512142036,sao borja,RS
97650,-29.15470368839269,-56.54931418290175,itaqui,RS
97610,-29.548926432299787,-55.13201245409928,sao francisco de assis,RS
97670,-28.656308662353922,-56.00976801569106,são borja,RS
97650,-29.13119448557061,-56.54371835317691,itaqui,RS
97670,-28.660431770679335,-55.98705031769587,são borja,RS
97670,-28.656704880291308,-55.99868684777058,são borja,RS
97670,-28.660246907277237,-56.0084475688429,sao borja,RS
97650,-29.13344681301115,-56.55949945291368,itaqui,RS
97670,-28.654269172557864,-56.00112877269039,sao borja,RS
97650,-29.142101947175373,-56.53778424207839,itaqui,RS
97670,-28.65534952467204,-55.999055479089385,sao borja,RS
97650,-29.132852079160056,-56.545642782320115,itaqui,RS
97670,-28.665586226523384,-55.998004761420525,sao borja,RS
97610,-29.550721685905128,-55.12942424353635,sao francisco de assis,RS
97650,-29.143601735580788,-56.54125054363438,itaqui,RS
97670,-28.66712807345727,-55.988271468328364,sao borja,RS
97650,-29.13070139977185,-56.54798674019877,itaqui,RS
97640,-29.592885903407243,-55.480846288851204,manoel viana,RS
97670,-28.662606384246093,-55.98964910413472,sao borja,RS
97670,-28.66237814307507,-56.00168596500618,são borja,RS
97670,-28.661211211081618,-56.003546478772755,sao borja,RS
97650,-29.134496006409865,-56.548323707560435,itaqui,RS
97670,-28.65929545420677,-56.00202639116192,sao borja,RS
97670,-28.657837886027533,-56.014385111411656,são borja,RS
97670,-28.66168796331263,-55.999863445307724,sao borja,RS
97610,-29.556288492809173,-55.12664665024576,sao francisco de assis,RS
97650,-29.139171222421087,-56.541894415772454,itaqui,RS
97610,-29.553699188221387,-55.13032521355064,sao francisco de assis,RS
97670,-28.656826398387828,-56.000441604996794,são borja,RS
97670,-28.669756212918948,-56.00345014573312,sao borja,RS
97670,-28.658430404309588,-56.00812161237263,sao borja,RS
97670,-28.630539231280352,-56.01832065596453,sao borja,RS
97640,-29.590099130892572,-55.488159555651634,manoel viana,RS
97610,-29.549428969693732,-55.13189284490394,sao francisco de assis,RS
97640,-29.586220825617403,-55.487507877654245,manoel viana,RS
97670,-28.63509256070229,-56.0239911894845,sao borja,RS
97670,-28.659369230876504,-55.99295542273296,sao borja,RS
97670,-28.643216242492183,-56.010234573812774,sao borja,RS
97670,-28.65841174503166,-55.98844672675094,sao borja,RS
97670,-28.66237814307507,-56.00168596500618,sao borja,RS
97670,-28.662178601122275,-56.02319935835495,sao borja,RS
97670,-28.64738089997307,-55.99454825719288,sao borja,RS
97650,-29.14559422145296,-56.55108024720333,itaqui,RS
97670,-28.64826106022896,-55.990134162558476,sao borja,RS
97645,-29.145749387477487,-56.06778657137392,macambara,RS
97610,-29.44153199999995,-55.12731649999997,sao francisco de assis,RS
97670,-28.65916032667971,-56.00583881301073,sao borja,RS
97670,-28.653607411618005,-55.99892159692615,sao borja,RS
97640,-29.582550574798994,-55.48812655458768,manoel viana,RS
97670,-28.65161738606092,-56.009468735020725,sao borja,RS
97610,-29.55394201056791,-55.131325485704004,sao francisco de assis,RS
97670,-28.65987703585313,-55.995646654342394,sao borja,RS
97670,-28.62914091449197,-56.02317692037243,sao borja,RS
97670,-28.6486804677113,-56.009838802758075,sao borja,RS
97610,-29.55696050406079,-55.13173392909708,sao francisco de assis,RS
97690,-28.187115753981534,-55.63839735433819,garruchos,RS
97670,-28.63021344040721,-56.028566758414705,sao borja,RS
97645,-29.149183428969945,-56.063758505732366,maçambará,RS
97670,-28.660814388668534,-56.00380628021424,sao borja,RS
97650,-29.118878999999996,-56.55970799999999,itaqui,RS
97650,-29.127369109508905,-56.54438083717351,itaqui,RS
97670,-28.66079125123325,-56.00764764263265,são borja,RS
97670,-28.64252709063456,-56.01901546745896,são borja,RS
97650,-29.12617608006182,-56.55622951335671,itaqui,RS
97670,-28.6647929366056,-56.001130033197356,sao borja,RS
97670,-28.66242033025015,-56.00555874752643,sao borja,RS
97670,-28.669526415794202,-55.99896581725067,sao borja,RS
97670,-28.670003386999607,-56.003396562540814,sao borja,RS
97650,-29.13020879548022,-56.55163860677462,itaqui,RS
97650,-29.140418660064537,-56.54847580513081,itaqui,RS
97650,-29.14395313152505,-56.54290425467255,itaqui,RS
97650,-29.1432483473436,-56.54729820917081,itaqui,RS
97670,-28.628954624556734,-56.023988910302926,sao borja,RS
97650,-29.14054213155014,-56.54693175471072,itaqui,RS
97670,-28.64201051138415,-55.99768944274018,sao borja,RS
97670,-28.65632619789111,-56.00451614440703,sao borja,RS
97610,-29.55334572644407,-55.117991696534396,sao francisco de assis,RS
97670,-28.659380652240124,-56.00730487069893,sao borja,RS
97670,-28.62374453697473,-56.01856245998457,são borja,RS
97670,-28.658965227947782,-56.00536599311768,sao borja,RS
97650,-29.146288928111037,-56.54339806103013,itaqui,RS
97670,-28.646386645852147,-55.998854294698035,sao borja,RS
97640,-29.582008644406272,-55.48868017699419,manoel viana,RS
97650,-29.133586034856485,-56.55203494892553,itaqui,RS
97670,-28.669054906714173,-55.997355079715405,sao borja,RS
97685,-28.80182426749611,-55.230306869239925,itacurubi,RS
97610,-29.56307840528673,-55.11262969957669,sao francisco de assis,RS
97670,-28.625926008939533,-56.018086598190784,são borja,RS
97650,-29.120781600015913,-56.5531964832063,itaqui,RS
97650,-29.13099763999755,-56.55482559311204,itaqui,RS
97640,-29.5895793428812,-55.48056408781658,manoel viana,RS
97670,-28.65188945735909,-56.00326467063306,sao borja,RS
97670,-28.62367547864364,-56.01835207297589,são borja,RS
97650,-29.1398247390802,-56.553293144233216,itaqui,RS
97670,-28.65908022563374,-56.00619011713861,sao borja,RS
97670,-28.65525152091621,-55.99859122119768,sao borja,RS
97670,-28.663036872361502,-55.997194074685545,sao borja,RS
97670,-28.66823011047589,-56.00365640956677,sao borja,RS
97670,-28.637577701048798,-56.002463927894325,sao borja,RS
97670,-28.65061986889824,-56.00687023917193,são borja,RS
97610,-29.547695311616927,-55.12654394118567,sao francisco de assis,RS
97670,-28.66145841552069,-55.99881057990578,sao borja,RS
97650,-29.148739624281358,-56.548667906548175,itaqui,RS
97640,-29.593138121337,-55.48586340687661,manoel viana,RS
97650,-29.12836207468865,-56.55682703053106,itaqui,RS
97610,-29.551646613128284,-55.120283370714255,sao francisco de assis,RS
97610,-29.553357970497785,-55.12835784492554,sao francisco de assis,RS
97670,-28.64078595079195,-56.001039568379475,sao borja,RS
97610,-29.54971352777276,-55.12997398623367,sao francisco de assis,RS
97670,-28.658559535670186,-56.0054457326343,sao borja,RS
97640,-29.593256850750155,-55.48264824971621,manoel viana,RS
97610,-29.552487775975386,-55.13108582873209,sao francisco de assis,RS
97670,-28.661882583023328,-55.991357096368866,sao borja,RS
97670,-28.643361255492078,-55.996420868651754,sao borja,RS
97670,-28.658996105103284,-56.00087719451888,são borja,RS
97670,-28.6578680276927,-56.00690391926089,sao borja,RS
97670,-28.64521099599211,-56.01521000261384,sao borja,RS
97670,-28.670902353367804,-56.00309635401964,sao borja,RS
97670,-28.65985063083075,-55.99903182818996,sao borja,RS
97670,-28.666277788874627,-56.00436284380418,sao borja,RS
97650,-29.135178395609763,-56.55245611579586,itaqui,RS
97645,-29.149315048519487,-56.06769168586934,macambara,RS
97650,-29.133037914144026,-56.53761031002917,itaqui,RS
97670,-28.635110970402998,-56.02394215273254,sao borja,RS
97650,-29.136179848307805,-56.54129337988358,itaqui,RS
97670,-28.66381916561892,-56.00294735281345,sao borja,RS
97650,-29.137932967707513,-56.55538086809445,itaqui,RS
97690,-28.1840035399262,-55.64132854482952,garruchos,RS
97670,-28.889384142423285,-55.66073859224476,sao borja,RS
97650,-29.141591980753198,-56.547247403777455,itaqui,RS
97650,-29.12814312140189,-56.54165195000176,itaqui,RS
97650,-29.122066521840768,-56.5530299695891,itaqui,RS
97670,-28.663383351959524,-56.00313689425681,sao borja,RS
97670,-28.64228218386284,-55.997268610303145,sao borja,RS
97670,-28.657686880032088,-55.9962741827377,sao borja,RS
97610,-29.550615433255558,-55.129475372630864,sao francisco de assis,RS
97650,-29.15301837856357,-56.54631286601529,itaqui,RS
97670,-28.66640112336381,-55.99982069537549,sao borja,RS
97670,-28.650895241993613,-56.005897068897006,sao borja,RS
97670,-28.662396026741487,-55.99115608851938,sao borja,RS
97610,-29.55067833413868,-55.12641210210656,sao francisco de assis,RS
97670,-28.68534107995145,-56.000647245401346,sao borja,RS
97650,-29.14803541138368,-56.56035570790717,itaqui,RS
97670,-28.629135543883404,-56.03170347903866,sao borja,RS
97670,-28.656547987281105,-55.99754461108594,são borja,RS
97670,-28.64371282032149,-56.0149550394191,são borja,RS
97670,-28.65048664648716,-56.00830236906753,sao borja,RS
97610,-29.554617253911715,-55.125928036151116,sao francisco de assis,RS
97670,-28.658604639098463,-55.99758137796307,sao borja,RS
97670,-28.663239231252824,-56.0048048914624,sao borja,RS
97650,-29.124874148922828,-56.553331912426245,itaqui,RS
97670,-28.65983112398485,-56.01032114203605,são borja,RS
97650,-29.131140135355764,-56.553973069749496,itaqui,RS
97650,-29.126271039411893,-56.552079316240366,itaqui,RS
97670,-28.651074119884612,-56.00039528704907,sao borja,RS
97670,-28.670184116754907,-56.00324194252225,sao borja,RS
97670,-28.62976669607862,-56.02928291526693,sao borja,RS
97670,-28.64901047872621,-56.009486791008825,sao borja,RS
97670,-28.671898770236268,-55.99777564105774,sao borja,RS
97650,-29.126840390587247,-56.55558123639766,itaqui,RS
97670,-28.63212190731195,-56.045605633823136,são borja,RS
97670,-28.66191596547377,-56.00639089274122,são borja,RS
97650,-29.134138130411568,-56.54826286864073,itaqui,RS
97670,-28.664072934902524,-56.0084794657004,sao borja,RS
97670,-28.65915475534587,-56.00666578169789,sao borja,RS
97670,-28.654963510568443,-55.99572129747686,sao borja,RS
97670,-28.671621065582208,-55.99621339235706,sao borja,RS
97670,-28.659654501450113,-55.99495931946163,sao borja,RS
97670,-28.650000921716984,-55.99086332922685,sao borja,RS
97670,-28.626266166602264,-56.031604423078925,sao borja,RS
97645,-29.1478725,-56.0694105,macambara,RS
97645,-29.149039605211197,-56.06378807697249,macambara,RS
97670,-28.645638039221964,-56.00012836513788,sao borja,RS
97670,-28.65031566819583,-56.00395626339487,sao borja,RS
97670,-28.655532733737587,-56.000254210721394,sao borja,RS
97700,-29.189988823565873,-54.871998132807796,santiago,RS
97700,-29.2067267523612,-54.858717860934036,santiago,RS
97700,-29.197170073547248,-54.85952360560334,santiago,RS
97753,-28.95450599999995,-54.57269599999997,capao do cipo,RS
97770,-29.409596451710183,-54.83055570983326,nova esperanca do sul,RS
97700,-29.17679666064676,-54.87890330210736,santiago,RS
97700,-29.19817676380635,-54.856193217871784,santiago,RS
97760,-29.49855492239901,-54.694092466832686,jaguari,RS
97700,-29.185840027940802,-54.851641881089954,santiago,RS
97700,-29.170481407872373,-54.878391952685824,santiago,RS
97700,-29.190623741329542,-54.85606855384041,santiago,RS
97700,-29.19118654200164,-54.86532813252019,santiago,RS
97700,-29.180646775463103,-54.85428404385708,santiago,RS
97700,-29.1762225,-54.86108175,santiago,RS
97700,-29.188275210099093,-54.8605307945563,santiago,RS
97700,-29.19819221732353,-54.869242956142905,santiago,RS
97700,-29.169931292625783,-54.870336558455314,santiago,RS
97700,-29.190467527189174,-54.874104576424294,santiago,RS
97760,-29.49811152557993,-54.69501129075574,jaguari,RS
97700,-29.19906750261925,-54.86010620484309,santiago,RS
97700,-29.170740173958826,-54.870080148315594,santiago,RS
97700,-29.202168909349023,-54.87755794128031,santiago,RS
97760,-29.494221777964817,-54.69735705425951,jaguari,RS
97700,-29.202890971282,-54.86086200410257,santiago,RS
97770,-29.40604502238184,-54.82844749667768,nova esperanca do sul,RS
97700,-29.195212331054105,-54.87043015881008,santiago,RS
97700,-29.16765163370311,-54.876031951154864,santiago,RS
97770,-29.411383752644877,-54.82220086337053,nova esperanca do sul,RS
97700,-29.182299150231604,-54.853771578650026,santiago,RS
97700,-29.18009976481705,-54.8624073251824,santiago,RS
97700,-29.18022241666979,-54.877694425585325,santiago,RS
97700,-29.202302993564352,-54.883144658689744,santiago,RS
97700,-29.204890731894483,-54.86181841118931,santiago,RS
97700,-29.20329595115125,-54.864184693865774,santiago,RS
97700,-29.188433845612373,-54.87670117750082,santiago,RS
97700,-29.190273694702487,-54.86313156841136,santiago,RS
97700,-29.192259834583634,-54.87568141326678,santiago,RS
97700,-29.182740129170842,-54.86746431898103,santiago,RS
97760,-29.490821984678863,-54.6911650227738,jaguari,RS
97700,-29.2022449628661,-54.86844999744565,santiago,RS
97700,-29.199220900080803,-54.876866631282795,santiago,RS
97700,-28.935317871259407,-54.82674512355886,santiago,RS
97760,-29.50497254686079,-54.67872142505679,jaguari,RS
97770,-29.40364879516238,-54.82571682597071,nova esperanca do sul,RS
97700,-29.182001708316673,-54.87963937247525,santiago,RS
97700,-29.20130392985456,-54.859718243062716,santiago,RS
97700,-29.19736158424168,-54.87617514212936,santiago,RS
97700,-29.189075810976014,-54.861776189952,santiago,RS
97700,-29.176055123835727,-54.88329206840656,santiago,RS
97700,-29.18295690316237,-54.875274899888105,santiago,RS
97700,-29.17979818052298,-54.86059234054522,santiago,RS
97700,-29.197449903181163,-54.866593801862926,santiago,RS
97700,-29.20560939263859,-54.86505149639781,santiago,RS
97700,-29.181137583963256,-54.86927302608348,santiago,RS
97770,-29.41065289469393,-54.824628851977046,nova esperança do sul,RS
97700,-29.16653779686111,-54.880878826340954,santiago,RS
97700,-29.165230506322274,-54.880764049069036,santiago,RS
97700,-29.176161000364772,-54.8627270402591,santiago,RS
97700,-29.191266900917526,-54.858901368861424,santiago,RS
97700,-29.194505025535218,-54.85972085636795,santiago,RS
97700,-29.17466931066988,-54.84722356282982,santiago,RS
97700,-29.17930365245255,-54.874628570321,santiago,RS
97700,-29.174410939475287,-54.85305411689576,santiago,RS
97700,-29.19061912733037,-54.87096596262239,santiago,RS
97760,-29.498543744307252,-54.69539014555985,jaguari,RS
97700,-29.20719574682528,-54.8584574139392,santiago,RS
97700,-29.20231181537439,-54.86698623644451,santiago,RS
97760,-29.49047965073553,-54.692389854040606,jaguari,RS
97700,-29.197975777684803,-54.87632254010617,santiago,RS
97700,-29.178229177251698,-54.88066653623611,santiago,RS
97760,-29.501113156569144,-54.685673098876784,jaguari,RS
97770,-29.409944831844182,-54.824241984078334,nova esperanca do sul,RS
97753,-28.941654263528587,-54.55797022368432,capao do cipo,RS
97700,-29.18329647833985,-54.86101841122405,santiago,RS
97700,-29.198632574393987,-54.8775691879512,santiago,RS
97700,-29.18686126977895,-54.86310017332221,santiago,RS
97700,-29.19177990091753,-54.867127452680464,santiago,RS
97700,-29.186938498470788,-54.85964320858095,santiago,RS
97760,-29.474085878121976,-54.727821,jaguari,RS
97700,-29.178891701380905,-54.86752931382682,santiago,RS
97700,-29.195810884817373,-54.878780708436715,santiago,RS
97700,-29.184666140563003,-54.86970011863328,santiago,RS
97700,-29.19265014524885,-54.87832530321029,santiago,RS
97700,-29.181240485706077,-54.861671249712344,santiago,RS
97700,-29.194046025535222,-54.86085944018698,santiago,RS
97700,-29.191721657510513,-54.86955144448615,santiago,RS
97700,-29.184359389771203,-54.86261311337268,santiago,RS
97700,-29.193735688037396,-54.86442683458365,santiago,RS
97700,-29.195926228980287,-54.857310417017686,santiago,RS
97770,-29.403186130989184,-54.82812856593894,nova esperanca do sul,RS
97700,-29.19757943185602,-54.86803716892352,santiago,RS
97760,-29.496786026724035,-54.691248873123705,jaguari,RS
97770,-29.408834991748094,-54.82684138395152,nova esperanca do sul,RS
97700,-29.199369015762162,-54.870728945758025,santiago,RS
97700,-29.194281899446192,-54.86963760239983,santiago,RS
97700,-29.18529478850485,-54.867575377748224,santiago,RS
97700,-29.185279166253082,-54.85772983957529,santiago,RS
97700,-29.19986362975359,-54.875425913959255,santiago,RS
97700,-29.207167731894483,-54.85990599500835,santiago,RS
97700,-29.18862642215357,-54.855260548992966,santiago,RS
97700,-29.194918744457322,-54.86905888198478,santiago,RS
97753,-28.941134868591824,-54.55544598831924,capao do cipo,RS
97700,-29.186620728776173,-54.85148392613293,santiago,RS
97700,-29.187945618096823,-54.86208358673322,santiago,RS
97770,-29.40929939199189,-54.83451223400549,nova esperanca do sul,RS
97700,-29.18370313804053,-54.87483192848093,santiago,RS
97760,-29.48638263001257,-54.69134264561212,jaguari,RS
97700,-29.17143272981193,-54.86611356606998,santiago,RS
97755,-29.04689512144619,-55.156855103168,unistalda,RS
97760,-29.499628870786943,-54.69229798773185,jaguari,RS
97700,-29.205003866259986,-54.86169272988762,santiago,RS
97700,-29.190819091898646,-54.863878117522404,santiago,RS
97700,-29.18128862029963,-54.88243765121404,santiago,RS
97760,-29.495893499999994,-54.697194,jaguari,RS
97700,-29.1933437216227,-54.8675103039125,santiago,RS
97753,-28.923561,-54.55562625,capão do cipó,RS
97700,-29.187204328062762,-54.8652493082117,santiago,RS
97700,-29.194033853178123,-54.878494770722675,santiago,RS
97760,-29.495209609291592,-54.693788164979175,jaguari,RS
97760,-29.501957704470282,-54.694908911087026,jaguari,RS
97700,-29.180989760199665,-54.86061238496158,santiago,RS
97700,-29.186568039196434,-54.858043929380884,santiago,RS
97700,-29.18982799644638,-54.869950145773046,santiago,RS
97700,-29.19229761763773,-54.87163326877283,santiago,RS
97700,-29.17474578353047,-54.84667376700321,santiago,RS
97770,-29.40746420524628,-54.830568403148746,nova esperanca do sul,RS
97760,-29.504116936773237,-54.69052574135374,jaguari,RS
97760,-29.506299840300255,-54.690129271778794,jaguari,RS
97770,-29.407497728103515,-54.82996759126546,nova esperanca do sul,RS
97700,-29.188269618096818,-54.862443586733214,santiago,RS
97700,-29.191295888684568,-54.86562484846553,santiago,RS
97700,-29.205536688470648,-54.86467923875288,santiago,RS
97700,-29.18282934927336,-54.86902335164795,santiago,RS
97700,-29.185176331631588,-54.87468222886408,santiago,RS
97700,-29.18428565314265,-54.85677745028232,santiago,RS
97700,-29.18924821870851,-54.85471922439265,santiago,RS
97700,-29.183293239934354,-54.874408874146816,santiago,RS
97700,-29.191302723007684,-54.85520533389114,santiago,RS
97700,-29.17772430442075,-54.87551663568674,santiago,RS
97700,-29.20090796716124,-54.88162941343218,santiago,RS
97700,-29.17125110749537,-54.862812245363706,santiago,RS
97760,-29.49448769964886,-54.695774787187396,jaguari,RS
97700,-29.189389504721433,-54.85653324339357,santiago,RS
97700,-29.178117243472034,-54.87678450985137,santiago,RS
97700,-29.191716441209305,-54.870196156814565,santiago,RS
97760,-29.494208049929327,-54.69895839963964,jaguari,RS
97700,-29.19773893958877,-54.87763725554912,santiago,RS
97760,-29.488635134923005,-54.6937042783334,jaguari,RS
97700,-29.18977128430441,-54.865286319021855,santiago,RS
97700,-29.196724852132487,-54.87341504551112,santiago,RS
97700,-29.196784967411514,-54.87552081669315,santiago,RS
97770,-29.40610888159869,-54.828448331438686,nova esperanca do sul,RS
97700,-29.19525314516505,-54.87782475480382,santiago,RS
97700,-29.166114919217826,-54.850974743658675,santiago,RS
97700,-29.177195978809962,-54.884547075723425,santiago,RS
97760,-29.500166088413412,-54.691373938974344,jaguari,RS
97700,-29.180588106402677,-54.882077251157476,santiago,RS
97753,-28.92521392611875,-54.552120713517034,capao do cipo,RS
97700,-29.186914084841266,-54.86309786053185,santiago,RS
97760,-29.49236637194117,-54.69629361920376,jaguari,RS
97700,-29.191679096863407,-54.86751986111217,santiago,RS
97700,-29.20927320555504,-54.854657929817094,santiago,RS
97700,-29.19096,-54.86892345045877,santiago,RS
97700,-29.181304208501576,-54.871520429100904,santiago,RS
97760,-29.488764890946175,-54.689740079422464,jaguari,RS
97700,-29.180457744099503,-54.8548424321369,santiago,RS
97700,-29.178803871286355,-54.85453276607559,santiago,RS
97700,-29.196771755992717,-54.873216713284634,santiago,RS
97700,-29.18511655187827,-54.8689258540938,santiago,RS
97700,-29.192090127738066,-54.85739236468847,santiago,RS
97760,-29.533254899041637,-54.578851126169155,jaguari,RS
97700,-29.181752413266782,-54.86122103843274,santiago,RS
97700,-29.19419188037396,-54.86168288259567,santiago,RS
97700,-29.17863795829949,-54.87403946759242,santiago,RS
97700,-29.170886373835746,-54.870054958471925,santiago,RS
97760,-29.504977514907885,-54.67859622649976,jaguari,RS
97700,-29.18981041614475,-54.86977195846706,santiago,RS
97700,-29.18970043495897,-54.862456271204465,santiago,RS
97760,-29.500556657911762,-54.691262207689505,jaguari,RS
97760,-29.494478341896176,-54.695052095572024,jaguari,RS
97700,-29.194654846340857,-54.8695027324496,santiago,RS
97770,-29.411033821155325,-54.834578627205325,nova esperanca do sul,RS
97700,-29.188705888751198,-54.86157854786005,santiago,RS
97700,-29.207581596406623,-54.859345309511156,santiago,RS
97700,-29.193591663017468,-54.86653556670681,santiago,RS
97700,-29.19249002679936,-54.86765493247225,santiago,RS
97700,-29.18655546878062,-54.87053020760001,santiago,RS
97700,-29.190360185123204,-54.86707834041203,santiago,RS
97700,-29.199533311962604,-54.86595375437128,santiago,RS
97700,-29.191947119584107,-54.8669654286075,santiago,RS
97760,-29.492844025135692,-54.69244774622936,jaguari,RS
97700,-29.172828353866194,-54.87993689561871,santiago,RS
97760,-29.504256748167144,-54.67868693950668,jaguari,RS
97700,-29.183141952021572,-54.87509147426451,santiago,RS
97770,-29.41065289469393,-54.824628851977046,nova esperanca do sul,RS
97700,-29.184957314184302,-54.86016245850885,santiago,RS
97700,-29.181697549293013,-54.865342843842846,santiago,RS
97700,-29.18992333262476,-54.87212718952893,santiago,RS
97700,-29.185789139044413,-54.870533445178644,santiago,RS
97700,-29.187921125420164,-54.86076903944699,santiago,RS
97700,-29.17979710676508,-54.86207380854927,santiago,RS
97770,-29.40543116014968,-54.83544231278096,nova esperanca do sul,RS
97700,-29.16670758728964,-54.882325077779434,santiago,RS
